Dates;Eolien;Capa_eol;TCH_eol
2014-02-04 00:00:00;4083.5;8250;0.49496969696969695
2014-02-04 03:00:00;3643.166666666666;8250;0.44159595959595954
2014-02-04 06:00:00;2951.833333333333;8250;0.3577979797979798
2014-02-04 09:00:00;2402.5;8250;0.2912121212121212
2014-02-04 12:00:00;3110.833333333333;8250;0.37707070707070706
2014-02-04 15:00:00;4039.5;8250;0.48963636363636365
2014-02-04 18:00:00;5333.666666666667;8250;0.6465050505050506
2014-02-04 21:00:00;6234.166666666668;8250;0.7556565656565658
2014-02-05 00:00:00;6497.833333333332;8254;0.7872344721751069
2014-02-05 03:00:00;6362.166666666668;8254;0.7707979969307812
2014-02-05 06:00:00;6197.333333333332;8254;0.7508278814312251
2014-02-05 09:00:00;5858.333333333332;8254;0.70975688555044
2014-02-05 12:00:00;6231.0;8254;0.7549067118972619
2014-02-05 15:00:00;6279.833333333332;8254;0.7608230352960179
2014-02-05 18:00:00;6146.333333333332;8254;0.7446490590420805
2014-02-05 21:00:00;5949.333333333332;8254;0.720781843146757
2014-02-06 00:00:00;5276.5;8256;0.6391109496124031
2014-02-06 03:00:00;4572.5;8256;0.5538396317829457
2014-02-06 06:00:00;4690.166666666667;8256;0.5680918927648579
2014-02-06 09:00:00;4905.5;8256;0.5941739341085271
2014-02-06 12:00:00;5279.666666666667;8256;0.6394945090439277
2014-02-06 15:00:00;6120.833333333332;8256;0.7413800064599482
2014-02-06 18:00:00;6335.333333333332;8256;0.7673611111111109
2014-02-06 21:00:00;6334.666666666668;8256;0.7672803617571061
2014-02-07 00:00:00;5930.333333333332;8261;0.7178711213331718
2014-02-07 03:00:00;6193.666666666668;8261;0.7497478109994756
2014-02-07 06:00:00;6135.166666666668;8261;0.7426663438647462
2014-02-07 09:00:00;5855.666666666668;8261;0.7088326675543721
2014-02-07 12:00:00;6008.0;8261;0.7272727272727273
2014-02-07 15:00:00;5024.666666666667;8261;0.6082395190251383
2014-02-07 18:00:00;3850.666666666666;8261;0.46612597344954193
2014-02-07 21:00:00;5216.833333333333;8261;0.631501432433523
2014-02-08 00:00:00;5906.666666666668;8262;0.7149197127410637
2014-02-08 03:00:00;6120.666666666668;8262;0.7408214314532399
2014-02-08 06:00:00;6335.833333333332;8262;0.7668643589122891
2014-02-08 09:00:00;6142.166666666668;8262;0.7434237069313323
2014-02-08 12:00:00;6090.5;8262;0.7371701767126604
2014-02-08 15:00:00;6115.666666666668;8262;0.7402162511094974
2014-02-08 18:00:00;6324.833333333332;8262;0.7655329621560557
2014-02-08 21:00:00;6266.166666666668;8262;0.7584321794561447
2014-02-09 00:00:00;6207.5;8264;0.751149564375605
2014-02-09 03:00:00;6180.166666666668;8264;0.7478420458212328
2014-02-09 06:00:00;5981.333333333332;8264;0.7237818651177798
2014-02-09 09:00:00;5614.166666666668;8264;0.6793522103904487
2014-02-09 12:00:00;5423.666666666667;8264;0.6563004194901582
2014-02-09 15:00:00;4902.166666666667;8264;0.5931953856082608
2014-02-09 18:00:00;4209.833333333333;8264;0.5094183607615359
2014-02-09 21:00:00;3474.666666666666;8264;0.4204582123265569
2014-02-10 00:00:00;2411.6666666666665;8266;0.2917573997903056
2014-02-10 03:00:00;2647.6666666666665;8266;0.3203080893620453
2014-02-10 06:00:00;2391.1666666666665;8266;0.28927736107750623
2014-02-10 09:00:00;1839.833333333333;8266;0.2225784337446568
2014-02-10 12:00:00;1735.166666666667;8266;0.20991612226792486
2014-02-10 15:00:00;2315.833333333333;8266;0.28016372288087743
2014-02-10 18:00:00;3166.333333333333;8266;0.383055085087507
2014-02-10 21:00:00;3818.5;8266;0.46195257682071134
2014-02-11 00:00:00;3850.833333333334;8272;0.46552627337201813
2014-02-11 03:00:00;3732.833333333334;8272;0.451261283043198
2014-02-11 06:00:00;3941.833333333334;8272;0.4765272404900065
2014-02-11 09:00:00;4319.666666666667;8272;0.5222034171502257
2014-02-11 12:00:00;4614.0;8272;0.5577852998065764
2014-02-11 15:00:00;3494.666666666666;8272;0.4224693745970341
2014-02-11 18:00:00;2658.5;8272;0.3213853965183752
2014-02-11 21:00:00;2775.666666666666;8272;0.33554964539007087
2014-02-12 00:00:00;2893.833333333333;8275;0.34970795568982876
2014-02-12 03:00:00;3118.666666666666;8275;0.37687814702920436
2014-02-12 06:00:00;3665.166666666666;8275;0.4429204431017119
2014-02-12 09:00:00;3881.666666666666;8275;0.4690835850956696
2014-02-12 12:00:00;5006.166666666667;8275;0.6049748237663646
2014-02-12 15:00:00;5658.0;8275;0.6837462235649547
2014-02-12 18:00:00;5849.333333333332;8275;0.7068680765357501
2014-02-12 21:00:00;5671.166666666668;8275;0.6853373615307151
2014-02-13 00:00:00;5126.833333333333;8278;0.6193323669163243
2014-02-13 03:00:00;4258.5;8278;0.5144358540710317
2014-02-13 06:00:00;3799.666666666666;8278;0.4590078118708222
2014-02-13 09:00:00;3807.833333333334;8278;0.4599943625674479
2014-02-13 12:00:00;4793.333333333333;8278;0.5790448578561649
2014-02-13 15:00:00;5875.166666666668;8278;0.709732624627527
2014-02-13 18:00:00;5014.5;8278;0.6057622614158009
2014-02-13 21:00:00;4261.333333333333;8278;0.5147781267616977
2014-02-14 00:00:00;3178.166666666666;8281;0.38379020247152107
2014-02-14 03:00:00;2640.5;8281;0.31886245622509357
2014-02-14 06:00:00;3179.833333333333;8281;0.3839914664090488
2014-02-14 09:00:00;4411.333333333333;8281;0.532705389848247
2014-02-14 12:00:00;5312.666666666667;8281;0.641548927263213
2014-02-14 15:00:00;5761.0;8281;0.6956889264581573
2014-02-14 18:00:00;6210.333333333332;8281;0.7499496840156179
2014-02-14 21:00:00;6175.833333333332;8281;0.745783520508795
2014-02-15 00:00:00;5844.0;8284;0.7054563013037181
2014-02-15 03:00:00;5534.5;8284;0.6680951231289233
2014-02-15 06:00:00;5266.333333333333;8284;0.6357234830194752
2014-02-15 09:00:00;5055.5;8284;0.6102728150651859
2014-02-15 12:00:00;5174.0;8284;0.6245774987928537
2014-02-15 15:00:00;5081.833333333333;8284;0.6134516336713343
2014-02-15 18:00:00;4587.5;8284;0.5537783679381941
2014-02-15 21:00:00;4532.333333333333;8284;0.5471189441493642
